id,indicator_name,time,country,country2,value,value_norm
1,ENATMCO2EPC,1990,ABW,Aruba,29.1,0.44224
1,ENATMCO2EPC,1991,ABW,Aruba,29.4,0.4468
1,ENATMCO2EPC,1992,ABW,Aruba,25,0.37993
1,ENATMCO2EPC,1993,ABW,Aruba,24.3,0.3693
1,ENATMCO2EPC,1994,ABW,Aruba,23.2,0.35258
1,ENATMCO2EPC,1995,ABW,Aruba,22.4,0.34042
1,ENATMCO2EPC,1996,ABW,Aruba,22.1,0.33586
1,ENATMCO2EPC,1997,ABW,Aruba,22,0.33434
1,ENATMCO2EPC,1998,ABW,Aruba,19.4,0.29483
1,ENATMCO2EPC,1999,ABW,Aruba,19.2,0.29179
1,ENATMCO2EPC,2000,ABW,Aruba,24.9,0.37841
1,ENATMCO2EPC,2001,ABW,Aruba,24.4,0.37082
1,ENATMCO2EPC,2002,ABW,Aruba,24.1,0.36626
1,ENATMCO2EPC,2003,ABW,Aruba,23.6,0.35866
1,ENATMCO2EPC,2004,ABW,Aruba,23.1,0.35106
1,ENATMCO2EPC,2005,ABW,Aruba,22.8,0.3465
1,ENATMCO2EPC,2006,ABW,Aruba,22.5,0.34194
1,ENATMCO2EPC,2007,ABW,Aruba,23,0.34954
1,ENATMCO2EPC,2003,ADO,Andorra,7.67,0.11656
1,ENATMCO2EPC,2004,ADO,Andorra,7.56,0.11489
1,ENATMCO2EPC,2005,ADO,Andorra,7.4,0.11245
1,ENATMCO2EPC,2006,ADO,Andorra,6.83,0.10379
1,ENATMCO2EPC,2007,ADO,Andorra,6.55,0.099536
1,ENATMCO2EPC,1990,AFG,Afghanistan,0.144,0.00218
1,ENATMCO2EPC,1991,AFG,Afghanistan,0.131,0.0019824
1,ENATMCO2EPC,1992,AFG,Afghanistan,0.0734,0.001107
1,ENATMCO2EPC,1993,AFG,Afghanistan,0.0692,0.0010432
1,ENATMCO2EPC,1994,AFG,Afghanistan,0.0649,0.00097787
1,ENATMCO2EPC,1995,AFG,Afghanistan,0.061,0.00091859
1,ENATMCO2EPC,1996,AFG,Afghanistan,0.0562,0.00084565
1,ENATMCO2EPC,1997,AFG,Afghanistan,0.0509,0.0007651
1,ENATMCO2EPC,1998,AFG,Afghanistan,0.047,0.00070583
1,ENATMCO2EPC,1999,AFG,Afghanistan,0.0361,0.00054017
1,ENATMCO2EPC,2000,AFG,Afghanistan,0.033,0.00049306
1,ENATMCO2EPC,2001,AFG,Afghanistan,0.0266,0.00039579
1,ENATMCO2EPC,2002,AFG,Afghanistan,0.0144,0.00021038
1,ENATMCO2EPC,2003,AFG,Afghanistan,0.0229,0.00033956
1,ENATMCO2EPC,2004,AFG,Afghanistan,0.0269,0.00040035
1,ENATMCO2EPC,2005,AFG,Afghanistan,0.0261,0.00038819
1,ENATMCO2EPC,2006,AFG,Afghanistan,0.0253,0.00037604
1,ENATMCO2EPC,2007,AFG,Afghanistan,0.0253,0.00037604
1,ENATMCO2EPC,1990,AGO,Angola,0.415,0.0062986
1,ENATMCO2EPC,1991,AGO,Angola,0.397,0.006025
1,ENATMCO2EPC,1992,AGO,Angola,0.388,0.0058882
1,ENATMCO2EPC,1993,AGO,Angola,0.492,0.0074688
1,ENATMCO2EPC,1994,AGO,Angola,0.32,0.0048548
1,ENATMCO2EPC,1995,AGO,Angola,0.877,0.01332
1,ENATMCO2EPC,1996,AGO,Angola,0.813,0.012347
1,ENATMCO2EPC,1997,AGO,Angola,0.558,0.0084718
1,ENATMCO2EPC,1998,AGO,Angola,0.539,0.0081831
1,ENATMCO2EPC,1999,AGO,Angola,0.658,0.0099916
1,ENATMCO2EPC,2000,AGO,Angola,0.668,0.010144
1,ENATMCO2EPC,2001,AGO,Angola,0.661,0.010037
1,ENATMCO2EPC,2002,AGO,Angola,0.835,0.012682
1,ENATMCO2EPC,2003,AGO,Angola,0.551,0.0083655
1,ENATMCO2EPC,2004,AGO,Angola,1.12,0.017013
1,ENATMCO2EPC,2005,AGO,Angola,1.19,0.018077
1,ENATMCO2EPC,2006,AGO,Angola,1.21,0.018381
1,ENATMCO2EPC,2007,AGO,Angola,1.41,0.02142
1,ENATMCO2EPC,1990,ALB,Albania,2.27,0.03449
1,ENATMCO2EPC,1991,ALB,Albania,1.21,0.018381
1,ENATMCO2EPC,1992,ALB,Albania,0.731,0.011101
1,ENATMCO2EPC,1993,ALB,Albania,0.727,0.01104
1,ENATMCO2EPC,1994,ALB,Albania,0.607,0.0092165
1,ENATMCO2EPC,1995,ALB,Albania,0.665,0.010098
1,ENATMCO2EPC,1996,ALB,Albania,0.649,0.0098548
1,ENATMCO2EPC,1997,ALB,Albania,0.5,0.0075904
1,ENATMCO2EPC,1998,ALB,Albania,0.569,0.008639
1,ENATMCO2EPC,1999,ALB,Albania,0.974,0.014794
1,ENATMCO2EPC,2000,ALB,Albania,0.987,0.014992
1,ENATMCO2EPC,2001,ALB,Albania,1.05,0.015949
1,ENATMCO2EPC,2002,ALB,Albania,1.22,0.018533
1,ENATMCO2EPC,2003,ALB,Albania,1.35,0.020508
1,ENATMCO2EPC,2004,ALB,Albania,1.63,0.024764
1,ENATMCO2EPC,2005,ALB,Albania,1.44,0.021876
1,ENATMCO2EPC,2006,ALB,Albania,1.34,0.020356
1,ENATMCO2EPC,2007,ALB,Albania,1.35,0.020508
1,ENATMCO2EPC,1990,ANT,Netherlands Antilles,32.6,0.49544
1,ENATMCO2EPC,1991,ANT,Netherlands Antilles,26.8,0.40729
1,ENATMCO2EPC,1992,ANT,Netherlands Antilles,22.6,0.34346
1,ENATMCO2EPC,1993,ANT,Netherlands Antilles,34.9,0.53039
1,ENATMCO2EPC,1994,ANT,Netherlands Antilles,34.2,0.51975
1,ENATMCO2EPC,1995,ANT,Netherlands Antilles,34.1,0.51823
1,ENATMCO2EPC,1996,ANT,Netherlands Antilles,32.5,0.49392
1,ENATMCO2EPC,1997,ANT,Netherlands Antilles,34.2,0.51975
1,ENATMCO2EPC,1998,ANT,Netherlands Antilles,1.53,0.023244
1,ENATMCO2EPC,1999,ANT,Netherlands Antilles,11.6,0.17628
1,ENATMCO2EPC,2000,ANT,Netherlands Antilles,31.6,0.48024
1,ENATMCO2EPC,2001,ANT,Netherlands Antilles,32.2,0.48936
1,ENATMCO2EPC,2002,ANT,Netherlands Antilles,30.9,0.4696
1,ENATMCO2EPC,2003,ANT,Netherlands Antilles,30.1,0.45744
1,ENATMCO2EPC,2004,ANT,Netherlands Antilles,31.3,0.47568
1,ENATMCO2EPC,2005,ANT,Netherlands Antilles,30.6,0.46504
1,ENATMCO2EPC,2006,ANT,Netherlands Antilles,29.4,0.4468
1,ENATMCO2EPC,2007,ANT,Netherlands Antilles,32.4,0.4924
1,ENATMCO2EPC,1990,ARB,Arab League states,3.03,0.046041
1,ENATMCO2EPC,1991,ARB,Arab League states,3.16,0.048016
1,ENATMCO2EPC,1992,ARB,Arab League states,3.37,0.051208
1,ENATMCO2EPC,1993,ARB,Arab League states,3.6,0.054703
1,ENATMCO2EPC,1994,ARB,Arab League states,3.6,0.054703
1,ENATMCO2EPC,1995,ARB,Arab League states,3.38,0.05136
1,ENATMCO2EPC,1996,ARB,Arab League states,3.28,0.04984
1,ENATMCO2EPC,1997,ARB,Arab League states,3.16,0.048016
1,ENATMCO2EPC,1998,ARB,Arab League states,3.4,0.051664
1,ENATMCO2EPC,1999,ARB,Arab League states,3.44,0.052272
1,ENATMCO2EPC,2000,ARB,Arab League states,3.86,0.058655
1,ENATMCO2EPC,2001,ARB,Arab League states,3.68,0.055919
1,ENATMCO2EPC,2002,ARB,Arab League states,3.68,0.055919
1,ENATMCO2EPC,2003,ARB,Arab League states,3.76,0.057135
1,ENATMCO2EPC,2004,ARB,Arab League states,3.93,0.059718
1,ENATMCO2EPC,2005,ARB,Arab League states,4.18,0.063518
1,ENATMCO2EPC,2006,ARB,Arab League states,4.17,0.063366
1,ENATMCO2EPC,2007,ARB,Arab League states,4.28,0.065038
1,ENATMCO2EPC,1990,ARE,United Arab Emirates,29.3,0.44528
1,ENATMCO2EPC,1991,ARE,United Arab Emirates,30.2,0.45896
1,ENATMCO2EPC,1992,ARE,United Arab Emirates,29.5,0.44832
1,ENATMCO2EPC,1993,ARE,United Arab Emirates,31,0.47112
1,ENATMCO2EPC,1994,ARE,United Arab Emirates,33.1,0.50304
1,ENATMCO2EPC,1995,ARE,United Arab Emirates,30.3,0.46048
1,ENATMCO2EPC,1996,ARE,United Arab Emirates,16.9,0.25683
1,ENATMCO2EPC,1997,ARE,United Arab Emirates,16.4,0.24923
1,ENATMCO2EPC,1998,ARE,United Arab Emirates,34.1,0.51823
1,ENATMCO2EPC,1999,ARE,United Arab Emirates,29,0.44072
1,ENATMCO2EPC,2000,ARE,United Arab Emirates,39.1,0.59422
1,ENATMCO2EPC,2001,ARE,United Arab Emirates,33.3,0.50607
1,ENATMCO2EPC,2002,ARE,United Arab Emirates,23.3,0.3541
1,ENATMCO2EPC,2003,ARE,United Arab Emirates,28.2,0.42857
1,ENATMCO2EPC,2004,ARE,United Arab Emirates,28.7,0.43617
1,ENATMCO2EPC,2005,ARE,United Arab Emirates,28.3,0.43009
1,ENATMCO2EPC,2006,ARE,United Arab Emirates,28.7,0.43617
1,ENATMCO2EPC,2007,ARE,United Arab Emirates,31,0.47112
1,ENATMCO2EPC,1990,ARG,Argentina,3.46,0.052576
1,ENATMCO2EPC,1991,ARG,Argentina,3.55,0.053943
1,ENATMCO2EPC,1992,ARG,Argentina,3.63,0.055159
1,ENATMCO2EPC,1993,ARG,Argentina,3.5,0.053183
1,ENATMCO2EPC,1994,ARG,Argentina,3.59,0.054551
1,ENATMCO2EPC,1995,ARG,Argentina,3.52,0.053487
1,ENATMCO2EPC,1996,ARG,Argentina,3.67,0.055767
1,ENATMCO2EPC,1997,ARG,Argentina,3.77,0.057287
1,ENATMCO2EPC,1998,ARG,Argentina,3.81,0.057895
1,ENATMCO2EPC,1999,ARG,Argentina,3.98,0.060478
1,ENATMCO2EPC,2000,ARG,Argentina,3.82,0.058047
1,ENATMCO2EPC,2001,ARG,Argentina,3.76,0.057135
1,ENATMCO2EPC,2002,ARG,Argentina,3.48,0.05288
1,ENATMCO2EPC,2003,ARG,Argentina,3.76,0.057135
1,ENATMCO2EPC,2004,ARG,Argentina,4.05,0.061542
1,ENATMCO2EPC,2005,ARG,Argentina,4.09,0.06215
1,ENATMCO2EPC,2006,ARG,Argentina,4.38,0.066557
1,ENATMCO2EPC,2007,ARG,Argentina,4.65,0.070661
1,ENATMCO2EPC,1990,ARM,Armenia,1.17,0.017773
1,ENATMCO2EPC,1991,ARM,Armenia,1.14,0.017317
1,ENATMCO2EPC,1992,ARM,Armenia,1.07,0.016253
1,ENATMCO2EPC,1993,ARM,Armenia,0.869,0.013198
1,ENATMCO2EPC,1994,ARM,Armenia,0.901,0.013685
1,ENATMCO2EPC,1995,ARM,Armenia,1.08,0.016405
1,ENATMCO2EPC,1996,ARM,Armenia,0.821,0.012469
1,ENATMCO2EPC,1997,ARM,Armenia,1.04,0.015797
1,ENATMCO2EPC,1998,ARM,Armenia,1.09,0.016557
1,ENATMCO2EPC,1999,ARM,Armenia,0.989,0.015022
1,ENATMCO2EPC,2000,ARM,Armenia,1.13,0.017165
1,ENATMCO2EPC,2001,ARM,Armenia,1.15,0.017469
1,ENATMCO2EPC,2002,ARM,Armenia,0.98,0.014885
1,ENATMCO2EPC,2003,ARM,Armenia,1.12,0.017013
1,ENATMCO2EPC,2004,ARM,Armenia,1.19,0.018077
1,ENATMCO2EPC,2005,ARM,Armenia,1.42,0.021572
1,ENATMCO2EPC,2006,ARM,Armenia,1.43,0.021724
1,ENATMCO2EPC,2007,ARM,Armenia,1.64,0.024916
1,ENATMCO2EPC,1990,ATG,Antigua and Barbuda,4.85,0.0737
1,ENATMCO2EPC,1991,ATG,Antigua and Barbuda,4.71,0.071573
1,ENATMCO2EPC,1992,ATG,Antigua and Barbuda,4.64,0.070509
1,ENATMCO2EPC,1993,ATG,Antigua and Barbuda,4.76,0.072333
1,ENATMCO2EPC,1994,ATG,Antigua and Barbuda,4.69,0.071269
1,ENATMCO2EPC,1995,ATG,Antigua and Barbuda,4.73,0.071877
1,ENATMCO2EPC,1996,ATG,Antigua and Barbuda,4.61,0.070053
1,ENATMCO2EPC,1997,ATG,Antigua and Barbuda,4.69,0.071269
1,ENATMCO2EPC,1998,ATG,Antigua and Barbuda,4.53,0.068837
1,ENATMCO2EPC,1999,ATG,Antigua and Barbuda,4.61,0.070053
1,ENATMCO2EPC,2000,ATG,Antigua and Barbuda,4.47,0.067925
1,ENATMCO2EPC,2001,ATG,Antigua and Barbuda,4.38,0.066557
1,ENATMCO2EPC,2002,ATG,Antigua and Barbuda,4.53,0.068837
1,ENATMCO2EPC,2003,ATG,Antigua and Barbuda,4.78,0.072637
1,ENATMCO2EPC,2004,ATG,Antigua and Barbuda,4.93,0.074916
1,ENATMCO2EPC,2005,ATG,Antigua and Barbuda,4.91,0.074612
1,ENATMCO2EPC,2006,ATG,Antigua and Barbuda,5.02,0.076284
1,ENATMCO2EPC,2007,ATG,Antigua and Barbuda,5.09,0.077348
1,ENATMCO2EPC,1990,AUS,Australia,17.2,0.26139
1,ENATMCO2EPC,1991,AUS,Australia,16.6,0.25227
1,ENATMCO2EPC,1992,AUS,Australia,16.9,0.25683
1,ENATMCO2EPC,1993,AUS,Australia,17.2,0.26139
1,ENATMCO2EPC,1994,AUS,Australia,17.2,0.26139
1,ENATMCO2EPC,1995,AUS,Australia,17.2,0.26139
1,ENATMCO2EPC,1996,AUS,Australia,18.1,0.27507
1,ENATMCO2EPC,1997,AUS,Australia,18,0.27355
1,ENATMCO2EPC,1998,AUS,Australia,18.7,0.28419
1,ENATMCO2EPC,1999,AUS,Australia,17.3,0.26291
1,ENATMCO2EPC,2000,AUS,Australia,17.2,0.26139
1,ENATMCO2EPC,2001,AUS,Australia,16.6,0.25227
1,ENATMCO2EPC,2002,AUS,Australia,17.1,0.25987
1,ENATMCO2EPC,2003,AUS,Australia,17.1,0.25987
1,ENATMCO2EPC,2004,AUS,Australia,16.9,0.25683
1,ENATMCO2EPC,2005,AUS,Australia,17.8,0.27051
1,ENATMCO2EPC,2006,AUS,Australia,17.9,0.27203
1,ENATMCO2EPC,2007,AUS,Australia,17.7,0.26899
1,ENATMCO2EPC,1990,AUT,Austria,7.9,0.12005
1,ENATMCO2EPC,1991,AUT,Austria,8.44,0.12826
1,ENATMCO2EPC,1992,AUT,Austria,7.77,0.11808
1,ENATMCO2EPC,1993,AUT,Austria,7.34,0.11154
1,ENATMCO2EPC,1994,AUT,Austria,7.26,0.11033
1,ENATMCO2EPC,1995,AUT,Austria,7.62,0.1158
1,ENATMCO2EPC,1996,AUT,Austria,7.66,0.11641
1,ENATMCO2EPC,1997,AUT,Austria,7.69,0.11686
1,ENATMCO2EPC,1998,AUT,Austria,7.88,0.11975
1,ENATMCO2EPC,1999,AUT,Austria,7.71,0.11717
1,ENATMCO2EPC,2000,AUT,Austria,7.7,0.11701
1,ENATMCO2EPC,2001,AUT,Austria,7.9,0.12005
1,ENATMCO2EPC,2002,AUT,Austria,8.05,0.12233
1,ENATMCO2EPC,2003,AUT,Austria,8.64,0.1313
1,ENATMCO2EPC,2004,AUT,Austria,8.49,0.12902
1,ENATMCO2EPC,2005,AUT,Austria,8.83,0.13419
1,ENATMCO2EPC,2006,AUT,Austria,8.66,0.1316
1,ENATMCO2EPC,2007,AUT,Austria,8.27,0.12568
1,ENATMCO2EPC,1990,AZE,Azerbaijan,6.95,0.10562
1,ENATMCO2EPC,1991,AZE,Azerbaijan,6.6,0.1003
1,ENATMCO2EPC,1992,AZE,Azerbaijan,5.98,0.090874
1,ENATMCO2EPC,1993,AZE,Azerbaijan,5.77,0.087682
1,ENATMCO2EPC,1994,AZE,Azerbaijan,5.57,0.084643
1,ENATMCO2EPC,1995,AZE,Azerbaijan,4.37,0.066405
1,ENATMCO2EPC,1996,AZE,Azerbaijan,4.06,0.061694
1,ENATMCO2EPC,1997,AZE,Azerbaijan,3.82,0.058047
1,ENATMCO2EPC,1998,AZE,Azerbaijan,3.99,0.06063
1,ENATMCO2EPC,1999,AZE,Azerbaijan,3.67,0.055767
1,ENATMCO2EPC,2000,AZE,Azerbaijan,3.79,0.057591
1,ENATMCO2EPC,2001,AZE,Azerbaijan,3.63,0.055159
1,ENATMCO2EPC,2002,AZE,Azerbaijan,3.67,0.055767
1,ENATMCO2EPC,2003,AZE,Azerbaijan,3.85,0.058503
1,ENATMCO2EPC,2004,AZE,Azerbaijan,4.03,0.061238
1,ENATMCO2EPC,2005,AZE,Azerbaijan,4.19,0.06367
1,ENATMCO2EPC,2006,AZE,Azerbaijan,4.13,0.062758
1,ENATMCO2EPC,2007,AZE,Azerbaijan,3.7,0.056223
1,ENATMCO2EPC,1990,BDI,Burundi,0.0535,0.00080461
1,ENATMCO2EPC,1991,BDI,Burundi,0.0593,0.00089276
1,ENATMCO2EPC,1992,BDI,Burundi,0.0539,0.00081069
1,ENATMCO2EPC,1993,BDI,Burundi,0.056,0.00084261
1,ENATMCO2EPC,1994,BDI,Burundi,0.0559,0.00084109
1,ENATMCO2EPC,1995,BDI,Burundi,0.0541,0.00081373
1,ENATMCO2EPC,1996,BDI,Burundi,0.053,0.00079701
1,ENATMCO2EPC,1997,BDI,Burundi,0.0503,0.00075598
1,ENATMCO2EPC,1998,BDI,Burundi,0.0476,0.00071495
1,ENATMCO2EPC,1999,BDI,Burundi,0.046,0.00069063
1,ENATMCO2EPC,2000,BDI,Burundi,0.0464,0.00069671
1,ENATMCO2EPC,2001,BDI,Burundi,0.0327,0.0004885
1,ENATMCO2EPC,2002,BDI,Burundi,0.0325,0.00048546
1,ENATMCO2EPC,2003,BDI,Burundi,0.0237,0.00035172
1,ENATMCO2EPC,2004,BDI,Burundi,0.0225,0.00033348
1,ENATMCO2EPC,2005,BDI,Burundi,0.0223,0.00033044
1,ENATMCO2EPC,2006,BDI,Burundi,0.0251,0.000373
1,ENATMCO2EPC,2007,BDI,Burundi,0.0229,0.00033956
1,ENATMCO2EPC,1990,BEL,Belgium,10.8,0.16413
1,ENATMCO2EPC,1991,BEL,Belgium,11.7,0.1778
1,ENATMCO2EPC,1992,BEL,Belgium,11.3,0.17173
1,ENATMCO2EPC,1993,BEL,Belgium,10.7,0.16261
1,ENATMCO2EPC,1994,BEL,Belgium,11.2,0.17021
1,ENATMCO2EPC,1995,BEL,Belgium,11.2,0.17021
1,ENATMCO2EPC,1996,BEL,Belgium,11.8,0.17932
1,ENATMCO2EPC,1997,BEL,Belgium,11.4,0.17325
1,ENATMCO2EPC,1998,BEL,Belgium,11.7,0.1778
1,ENATMCO2EPC,1999,BEL,Belgium,11.3,0.17173
1,ENATMCO2EPC,2000,BEL,Belgium,11.3,0.17173
1,ENATMCO2EPC,2001,BEL,Belgium,11.2,0.17021
1,ENATMCO2EPC,2002,BEL,Belgium,10.4,0.15805
1,ENATMCO2EPC,2003,BEL,Belgium,11.1,0.16869
1,ENATMCO2EPC,2004,BEL,Belgium,10.7,0.16261
1,ENATMCO2EPC,2005,BEL,Belgium,10.3,0.15653
1,ENATMCO2EPC,2006,BEL,Belgium,10.2,0.15501
1,ENATMCO2EPC,2007,BEL,Belgium,9.69,0.14726
1,ENATMCO2EPC,1990,BEN,Benin,0.149,0.002256
1,ENATMCO2EPC,1991,BEN,Benin,0.167,0.0025296
1,ENATMCO2EPC,1992,BEN,Benin,0.176,0.0026663
1,ENATMCO2EPC,1993,BEN,Benin,0.212,0.0032134
1,ENATMCO2EPC,1994,BEN,Benin,0.228,0.0034566
1,ENATMCO2EPC,1995,BEN,Benin,0.232,0.0035174
1,ENATMCO2EPC,1996,BEN,Benin,0.214,0.0032438
1,ENATMCO2EPC,1997,BEN,Benin,0.2,0.0030311
1,ENATMCO2EPC,1998,BEN,Benin,0.194,0.0029399
1,ENATMCO2EPC,1999,BEN,Benin,0.242,0.0036694
1,ENATMCO2EPC,2000,BEN,Benin,0.243,0.0036846
1,ENATMCO2EPC,2001,BEN,Benin,0.252,0.0038214
1,ENATMCO2EPC,2002,BEN,Benin,0.288,0.0043685
1,ENATMCO2EPC,2003,BEN,Benin,0.31,0.0047028
1,ENATMCO2EPC,2004,BEN,Benin,0.313,0.0047484
1,ENATMCO2EPC,2005,BEN,Benin,0.326,0.004946
1,ENATMCO2EPC,2006,BEN,Benin,0.458,0.0069521
1,ENATMCO2EPC,2007,BEN,Benin,0.461,0.0069977
1,ENATMCO2EPC,1990,BFA,Burkina Faso,0.0665,0.0010022
1,ENATMCO2EPC,1991,BFA,Burkina Faso,0.0691,0.0010417
1,ENATMCO2EPC,1992,BFA,Burkina Faso,0.068,0.001025
1,ENATMCO2EPC,1993,BFA,Burkina Faso,0.0658,0.00099154
1,ENATMCO2EPC,1994,BFA,Burkina Faso,0.0658,0.00099154
1,ENATMCO2EPC,1995,BFA,Burkina Faso,0.0651,0.0009809
1,ENATMCO2EPC,1996,BFA,Burkina Faso,0.0711,0.0010721
1,ENATMCO2EPC,1997,BFA,Burkina Faso,0.0784,0.001183
1,ENATMCO2EPC,1998,BFA,Burkina Faso,0.0812,0.0012256
1,ENATMCO2EPC,1999,BFA,Burkina Faso,0.0854,0.0012894
1,ENATMCO2EPC,2000,BFA,Burkina Faso,0.0923,0.0013943
1,ENATMCO2EPC,2001,BFA,Burkina Faso,0.0861,0.0013001
1,ENATMCO2EPC,2002,BFA,Burkina Faso,0.0837,0.0012636
1,ENATMCO2EPC,2003,BFA,Burkina Faso,0.0869,0.0013122
1,ENATMCO2EPC,2004,BFA,Burkina Faso,0.0863,0.0013031
1,ENATMCO2EPC,2005,BFA,Burkina Faso,0.0853,0.0012879
1,ENATMCO2EPC,2006,BFA,Burkina Faso,0.0987,0.0014915
1,ENATMCO2EPC,2007,BFA,Burkina Faso,0.115,0.0017393
1,ENATMCO2EPC,1990,BGD,Bangladesh,0.134,0.002028
1,ENATMCO2EPC,1991,BGD,Bangladesh,0.135,0.0020432
1,ENATMCO2EPC,1992,BGD,Bangladesh,0.147,0.0022256
1,ENATMCO2EPC,1993,BGD,Bangladesh,0.141,0.0021344
1,ENATMCO2EPC,1994,BGD,Bangladesh,0.151,0.0022864
1,ENATMCO2EPC,1995,BGD,Bangladesh,0.178,0.0026967
1,ENATMCO2EPC,1996,BGD,Bangladesh,0.184,0.0027879
1,ENATMCO2EPC,1997,BGD,Bangladesh,0.188,0.0028487
1,ENATMCO2EPC,1998,BGD,Bangladesh,0.177,0.0026815
1,ENATMCO2EPC,1999,BGD,Bangladesh,0.182,0.0027575
1,ENATMCO2EPC,2000,BGD,Bangladesh,0.198,0.0030007
1,ENATMCO2EPC,2001,BGD,Bangladesh,0.226,0.0034262
1,ENATMCO2EPC,2002,BGD,Bangladesh,0.231,0.0035022
1,ENATMCO2EPC,2003,BGD,Bangladesh,0.239,0.0036238
1,ENATMCO2EPC,2004,BGD,Bangladesh,0.246,0.0037302
1,ENATMCO2EPC,2005,BGD,Bangladesh,0.262,0.0039733
1,ENATMCO2EPC,2006,BGD,Bangladesh,0.267,0.0040493
1,ENATMCO2EPC,2007,BGD,Bangladesh,0.277,0.0042013
1,ENATMCO2EPC,1990,BGR,Bulgaria,8.79,0.13358
1,ENATMCO2EPC,1991,BGR,Bulgaria,6.91,0.10501
1,ENATMCO2EPC,1992,BGR,Bulgaria,6.07,0.092242
1,ENATMCO2EPC,1993,BGR,Bulgaria,7.98,0.12127
1,ENATMCO2EPC,1994,BGR,Bulgaria,6.42,0.097561
1,ENATMCO2EPC,1995,BGR,Bulgaria,6.93,0.10531
1,ENATMCO2EPC,1996,BGR,Bulgaria,6.59,0.10014
1,ENATMCO2EPC,1997,BGR,Bulgaria,6.3,0.095737
1,ENATMCO2EPC,1998,BGR,Bulgaria,6.08,0.092394
1,ENATMCO2EPC,1999,BGR,Bulgaria,5.25,0.079779
1,ENATMCO2EPC,2000,BGR,Bulgaria,5.34,0.081147
1,ENATMCO2EPC,2001,BGR,Bulgaria,5.75,0.087378
1,ENATMCO2EPC,2002,BGR,Bulgaria,5.52,0.083883
1,ENATMCO2EPC,2003,BGR,Bulgaria,5.99,0.091026
1,ENATMCO2EPC,2004,BGR,Bulgaria,5.82,0.088442
1,ENATMCO2EPC,2005,BGR,Bulgaria,6.07,0.092242
1,ENATMCO2EPC,2006,BGR,Bulgaria,6.24,0.094825
1,ENATMCO2EPC,2007,BGR,Bulgaria,6.75,0.10258
1,ENATMCO2EPC,1990,BHR,Bahrain,24.1,0.36626
1,ENATMCO2EPC,1991,BHR,Bahrain,22.5,0.34194
1,ENATMCO2EPC,1992,BHR,Bahrain,20.1,0.30547
1,ENATMCO2EPC,1993,BHR,Bahrain,27.8,0.42249
1,ENATMCO2EPC,1994,BHR,Bahrain,27.1,0.41185
1,ENATMCO2EPC,1995,BHR,Bahrain,27.7,0.42097
1,ENATMCO2EPC,1996,BHR,Bahrain,26.3,0.39969
1,ENATMCO2EPC,1997,BHR,Bahrain,28.5,0.43313
1,ENATMCO2EPC,1998,BHR,Bahrain,29.6,0.44984
1,ENATMCO2EPC,1999,BHR,Bahrain,28.3,0.43009
1,ENATMCO2EPC,2000,BHR,Bahrain,30.4,0.462
1,ENATMCO2EPC,2001,BHR,Bahrain,22.7,0.34498
1,ENATMCO2EPC,2002,BHR,Bahrain,24.7,0.37537
1,ENATMCO2EPC,2003,BHR,Bahrain,25.2,0.38297
1,ENATMCO2EPC,2004,BHR,Bahrain,25.3,0.38449
1,ENATMCO2EPC,2005,BHR,Bahrain,27,0.41033
1,ENATMCO2EPC,2006,BHR,Bahrain,28.6,0.43465
1,ENATMCO2EPC,2007,BHR,Bahrain,29.6,0.44984
1,ENATMCO2EPC,1990,BHS,Bahamas The,7.63,0.11595
1,ENATMCO2EPC,1991,BHS,Bahamas The,6.84,0.10394
1,ENATMCO2EPC,1992,BHS,Bahamas The,6.75,0.10258
1,ENATMCO2EPC,1993,BHS,Bahamas The,6.33,0.096193
1,ENATMCO2EPC,1994,BHS,Bahamas The,6.22,0.094521
1,ENATMCO2EPC,1995,BHS,Bahamas The,6.15,0.093457
1,ENATMCO2EPC,1996,BHS,Bahamas The,6.04,0.091786
1,ENATMCO2EPC,1997,BHS,Bahamas The,5.98,0.090874
1,ENATMCO2EPC,1998,BHS,Bahamas The,6.06,0.09209
1,ENATMCO2EPC,1999,BHS,Bahamas The,5.98,0.090874
1,ENATMCO2EPC,2000,BHS,Bahamas The,5.89,0.089506
1,ENATMCO2EPC,2001,BHS,Bahamas The,5.81,0.08829
1,ENATMCO2EPC,2002,BHS,Bahamas The,6.64,0.1009
1,ENATMCO2EPC,2003,BHS,Bahamas The,5.89,0.089506
1,ENATMCO2EPC,2004,BHS,Bahamas The,6.25,0.094977
1,ENATMCO2EPC,2005,BHS,Bahamas The,6.47,0.098321
1,ENATMCO2EPC,2006,BHS,Bahamas The,6.48,0.098473
1,ENATMCO2EPC,2007,BHS,Bahamas The,6.44,0.097865
1,ENATMCO2EPC,1990,BIH,Bosnia and Herzegovina,1.62,0.024612
1,ENATMCO2EPC,1991,BIH,Bosnia and Herzegovina,1.19,0.018077
1,ENATMCO2EPC,1992,BIH,Bosnia and Herzegovina,1.2,0.018229
1,ENATMCO2EPC,1993,BIH,Bosnia and Herzegovina,1.05,0.015949
1,ENATMCO2EPC,1994,BIH,Bosnia and Herzegovina,1.21,0.018381
1,ENATMCO2EPC,1995,BIH,Bosnia and Herzegovina,1.26,0.019141
1,ENATMCO2EPC,1996,BIH,Bosnia and Herzegovina,1.64,0.024916
1,ENATMCO2EPC,1997,BIH,Bosnia and Herzegovina,3.8,0.057743
